lon;lat;district;neighborhood;avg_price
2.18657;41.4104;sant martí;el camp de l'arpa del clot;1.0
2.18659746634;41.4110184236;sant martí;el camp de l'arpa del clot;2.0
2.1884656;41.4080277;sant martí;el clot;2.0
2.18571;41.41109;sant martí;el camp de l'arpa del clot;2.0
2.18539;41.40911;sant martí;el camp de l'arpa del clot;1.0
2.18861;41.40758;sant martí;el clot;2.0
2.18562;41.41102;sant martí;el camp de l'arpa del clot;2.0
2.18944;41.41218;sant martí;el clot;2.0
2.18992;41.4119;sant martí;el clot;2.0
2.18846;41.41077;sant martí;el clot;1.0
2.18504;41.41084;sant martí;el camp de l'arpa del clot;2.0
2.18915;41.40784;sant martí;el clot;3.0
2.18485;41.40911;sant martí;el camp de l'arpa del clot;3.0
2.19198212;41.40929818;sant martí;el clot;2.0
2.2079061;41.4104792;sant martí;provençals del poblenou;2.0
2.2080774;41.4090881;sant martí;provençals del poblenou;2.0
2.21675179923;41.4101132044;sant martí;diagonal mar i el front marítim del poblenou;2.0
2.2112568;41.4082806;sant martí;diagonal mar i el front marítim del poblenou;1.0
2.21616379917;41.4102209085;sant martí;diagonal mar i el front marítim del poblenou;1.0
2.21688203632;41.4118049098;sant martí;el besòs i el maresme;1.0
2.21726498706;41.4085610807;sant martí;diagonal mar i el front marítim del poblenou;3.0
2.216;41.41;sant martí;diagonal mar i el front marítim del poblenou;2.0
2.2150375892;41.4096496086;sant martí;diagonal mar i el front marítim del poblenou;1.0
2.21534571539;41.4086496085;sant martí;diagonal mar i el front marítim del poblenou;1.0
2.2166806917;41.4099745175;sant martí;diagonal mar i el front marítim del poblenou;1.5
2.21577531767;41.4095869526;sant martí;diagonal mar i el front marítim del poblenou;2.0
2.2176407;41.4106925;sant martí;diagonal mar i el front marítim del poblenou;3.5
2.2158899;41.4103088;sant martí;diagonal mar i el front marítim del poblenou;2.0
2.2168569;41.4110276;sant martí;el besòs i el maresme;1.0
2.21587459291;41.4096526495;sant martí;diagonal mar i el front marítim del poblenou;2.0
2.21744298935;41.4108467102;sant martí;diagonal mar i el front marítim del poblenou;2.0
2.21744299;41.4108476;sant martí;diagonal mar i el front marítim del poblenou;1.0
2.2166315;41.4082734;sant martí;diagonal mar i el front marítim del poblenou;3.0
2.21649169922;41.4099689503;sant martí;diagonal mar i el front marítim del poblenou;1.0
2.21622503857;41.4115351974;sant martí;el besòs i el maresme;1.0
2.2156401;41.4091415;sant martí;diagonal mar i el front marítim del poblenou;1.0
2.21728760416;41.4100169345;sant martí;diagonal mar i el front marítim del poblenou;2.0
2.2176366;41.4106928;sant martí;diagonal mar i el front marítim del poblenou;2.0
2.21547882631;41.4097159794;sant martí;diagonal mar i el front marítim del poblenou;1.0
2.21821689606;41.4100532532;sant martí;diagonal mar i el front marítim del poblenou;1.0
2.2177196862;41.4101822027;sant martí;diagonal mar i el front marítim del poblenou;1.0
2.21793970461;41.4102860462;sant martí;diagonal mar i el front marítim del poblenou;2.0
2.21787230466;41.4118951448;sant martí;el besòs i el maresme;1.0
2.1277499;41.4033299;sarrià-sant gervasi;les tres torres;1.0
2.13247;41.40488;sarrià-sant gervasi;sant gervasi - la bonanova;1.0
2.13532;41.40584;sarrià-sant gervasi;sant gervasi - la bonanova;2.0
2.13682846067;41.4043003617;sarrià-sant gervasi;sant gervasi - la bonanova;2.0
2.13856;41.40309;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.1330265;41.4027754;sarrià-sant gervasi;sant gervasi - la bonanova;2.0
2.1362963;41.4035352;sarrià-sant gervasi;sant gervasi - la bonanova;1.0
2.1363001;41.4025803;sarrià-sant gervasi;sant gervasi - la bonanova;1.0
2.1380331;41.4057439;sarrià-sant gervasi;sant gervasi - la bonanova;1.0
2.13767;41.40525;sarrià-sant gervasi;sant gervasi - la bonanova;1.0
2.13429689407;41.4040527344;sarrià-sant gervasi;sant gervasi - la bonanova;1.0
2.13470196724;41.4040489197;sarrià-sant gervasi;sant gervasi - la bonanova;2.0
2.13783515106;41.404212837;sarrià-sant gervasi;sant gervasi - la bonanova;3.0
2.13357;41.4060898;sarrià-sant gervasi;sant gervasi - la bonanova;3.0
2.13835;41.40702;sarrià-sant gervasi;sant gervasi - la bonanova;2.0
2.13472;41.4051199;sarrià-sant gervasi;sant gervasi - la bonanova;2.0
2.1356423;41.4061501;sarrià-sant gervasi;sant gervasi - la bonanova;4.0
2.13325;41.40282;sarrià-sant gervasi;sant gervasi - la bonanova;2.0
2.13849;41.40582;sarrià-sant gervasi;sant gervasi - la bonanova;2.0
2.14452;41.4047813;sarrià-sant gervasi;el putxet i el farró;2.0
2.1440001;41.4043503;sarrià-sant gervasi;el putxet i el farró;2.0
2.1389699;41.4064293;sarrià-sant gervasi;el putxet i el farró;1.0
2.14233800769;41.4052909505;sarrià-sant gervasi;el putxet i el farró;2.0
2.14444;41.4045599;sarrià-sant gervasi;el putxet i el farró;3.0
2.14481;41.40261;sarrià-sant gervasi;sant gervasi - galvany;4.0
2.14235876893;41.4039043199;sarrià-sant gervasi;el putxet i el farró;2.0
2.14315608144;41.4035756247;sarrià-sant gervasi;el putxet i el farró;1.0
2.14462;41.40301;sarrià-sant gervasi;el putxet i el farró;2.0
2.14386;41.40407;sarrià-sant gervasi;el putxet i el farró;2.0
2.1440599;41.4043999;sarrià-sant gervasi;el putxet i el farró;2.0
2.1468706;41.4035204;sarrià-sant gervasi;el putxet i el farró;2.0
2.15136;41.40595;gràcia;la vila de gràcia;2.0
2.1517744;41.4039687;gràcia;la vila de gràcia;1.0
2.1493166;41.4030234;sarrià-sant gervasi;el putxet i el farró;1.0
2.1468205993;41.4025354392;sarrià-sant gervasi;el putxet i el farró;2.0
2.1498468;41.4060737;sarrià-sant gervasi;el putxet i el farró;1.0
2.14912;41.40699;gràcia;vallcarca i els penitents;2.0
2.14987;41.40363;sarrià-sant gervasi;el putxet i el farró;1.0
2.15148;41.40729;gràcia;la vila de gràcia;1.0
2.1472699;41.40289;sarrià-sant gervasi;el putxet i el farró;2.0
2.14627;41.40494;sarrià-sant gervasi;el putxet i el farró;2.0
2.1515399;41.40431;gràcia;la vila de gràcia;3.0
2.15172;41.4040108;gràcia;la vila de gràcia;1.0
2.14921;41.40298;sarrià-sant gervasi;el putxet i el farró;1.0
2.1488824;41.4025497;sarrià-sant gervasi;el putxet i el farró;1.0
2.17152;41.3852806;ciutat vella;el barri gòtic;2.0
2.1499;41.4058;sarrià-sant gervasi;el putxet i el farró;2.0
2.14897;41.40791;gràcia;vallcarca i els penitents;2.0
2.1509;41.40698;gràcia;la vila de gràcia;3.0
2.1472;41.4034;sarrià-sant gervasi;el putxet i el farró;1.0
2.15014;41.4026299;sarrià-sant gervasi;el putxet i el farró;1.0
2.1500775218;41.4061243296;gràcia;la vila de gràcia;4.0
2.15134;41.4049;gràcia;la vila de gràcia;1.0
2.149539;41.4036466;sarrià-sant gervasi;el putxet i el farró;2.0
2.15662;41.40401;gràcia;la vila de gràcia;1.0
2.155272;41.4055525;gràcia;la vila de gràcia;1.0
2.15357995033;41.4029808044;gràcia;la vila de gràcia;1.0
2.15742;41.40327;gràcia;la vila de gràcia;2.0
2.15368;41.40292;gràcia;la vila de gràcia;2.0
2.15240802616;41.4063121779;gràcia;la vila de gràcia;2.0
2.15828;41.40316;gràcia;la vila de gràcia;1.0
2.15692;41.40384;gràcia;la vila de gràcia;2.0
2.15542;41.40511;gràcia;la vila de gràcia;1.0
2.1559499;41.40426;gràcia;la vila de gràcia;1.0
2.1583615;41.4026969;gràcia;la vila de gràcia;1.0
2.15604;41.4046499;gràcia;la vila de gràcia;2.0
2.1570487;41.4036116;gràcia;la vila de gràcia;1.0
2.1551255;41.4039256;gràcia;la vila de gràcia;1.0
2.153346;41.403317;gràcia;la vila de gràcia;1.0
2.157;41.40597;gràcia;la vila de gràcia;2.0
2.1565599;41.40527;gràcia;la vila de gràcia;2.0
2.1584109;41.4073352;gràcia;la vila de gràcia;2.0
2.15347;41.40726;gràcia;la vila de gràcia;2.0
2.15624;41.40302;gràcia;la vila de gràcia;2.0
2.15637;41.4028;gràcia;la vila de gràcia;2.0
2.15768223385;41.4037633991;gràcia;la vila de gràcia;1.0
2.1575;41.4049;gràcia;la vila de gràcia;2.0
2.1552699;41.40557;gràcia;la vila de gràcia;2.0
2.15714;41.4028;gràcia;la vila de gràcia;3.0
2.15698;41.40326;gràcia;la vila de gràcia;2.0
2.15732;41.40294;gràcia;la vila de gràcia;3.0
2.15318240037;41.4027540637;gràcia;la vila de gràcia;2.0
2.15560195065;41.404189942;gràcia;la vila de gràcia;1.0
2.15739;41.40341;gràcia;la vila de gràcia;2.0
2.15234;41.40364;gràcia;la vila de gràcia;3.0
2.15725;41.40354;gràcia;la vila de gràcia;2.0
2.1568612;41.4044748;gràcia;la vila de gràcia;2.0
2.15543;41.4045;gràcia;la vila de gràcia;1.0
2.15641;41.40623;gràcia;la vila de gràcia;1.0
2.157;41.40486;gràcia;la vila de gràcia;2.0
2.15671;41.40404;gràcia;la vila de gràcia;2.0
2.15249705315;41.4029769897;gràcia;la vila de gràcia;1.0
2.1551;41.4038899;gràcia;la vila de gràcia;1.0
2.15646;41.4028206;gràcia;la vila de gràcia;1.0
2.15674;41.40329;gràcia;la vila de gràcia;1.0
2.1577799;41.40305;gràcia;la vila de gràcia;1.0
2.15590596199;41.4038092497;gràcia;la vila de gràcia;2.0
2.1557868;41.407144;gràcia;la vila de gràcia;1.0
2.15651720239;41.4027988136;gràcia;la vila de gràcia;1.0
2.1555128;41.4036146;gràcia;la vila de gràcia;2.0
2.1572;41.40358;gràcia;la vila de gràcia;3.0
2.15628;41.40443;gràcia;la vila de gràcia;3.0
2.1566;41.40414;gràcia;la vila de gràcia;2.0
2.15488;41.40368;gràcia;la vila de gràcia;2.0
2.15685;41.4037999;gràcia;la vila de gràcia;2.0
2.15803;41.40261;gràcia;la vila de gràcia;1.0
2.15747;41.40334;gràcia;la vila de gràcia;2.0
2.15652;41.4026;gràcia;la vila de gràcia;3.0
2.15572124418;41.4071654898;gràcia;la vila de gràcia;1.0
2.1551665;41.4046997;gràcia;la vila de gràcia;1.0
2.1566;41.4026985;gràcia;la vila de gràcia;1.0
2.15794593428;41.4039500877;gràcia;la vila de gràcia;1.0
2.15596356414;41.4031561555;gràcia;la vila de gràcia;1.0
2.15781;41.40387;gràcia;la vila de gràcia;2.0
2.15336;41.40285;gràcia;la vila de gràcia;1.0
2.15381;41.40309;gràcia;la vila de gràcia;3.0
2.1567599;41.40388;gràcia;la vila de gràcia;2.0
2.1566;41.40258;gràcia;la vila de gràcia;2.0
2.1570999;41.40477;gràcia;la vila de gràcia;2.0
2.15404;41.40313;gràcia;la vila de gràcia;3.0
2.15551;41.4036;gràcia;la vila de gràcia;2.0
2.15509;41.40381;gràcia;la vila de gràcia;3.0
2.15447;41.40453;gràcia;la vila de gràcia;2.0
2.1561;41.4046;gràcia;la vila de gràcia;3.0
2.15538;41.40526;gràcia;la vila de gràcia;3.0
2.1541;41.40327;gràcia;la vila de gràcia;3.0
2.15555712682;41.4034586275;gràcia;la vila de gràcia;2.0
2.15616;41.40311;gràcia;la vila de gràcia;2.0
2.1569783;41.4055786;gràcia;la vila de gràcia;3.0
2.15309;41.40261;gràcia;la vila de gràcia;3.0
2.15569;41.40353;gràcia;la vila de gràcia;2.0
2.15826496482;41.4038731255;gràcia;la vila de gràcia;2.0
2.15755;41.40364;gràcia;la vila de gràcia;3.0
2.1543899;41.40489;gràcia;la vila de gràcia;2.0
2.15778104628;41.4038768229;gràcia;la vila de gràcia;1.0
2.15699;41.40377;gràcia;la vila de gràcia;3.0
2.1565599;41.40346;gràcia;la vila de gràcia;1.0
2.16872000694;41.3856086731;eixample;la dreta de l'eixample;2.0
2.1545256;41.4035516;gràcia;la vila de gràcia;2.0
2.1544499;41.4034882;gràcia;la vila de gràcia;2.0
2.15728;41.40461;gràcia;la vila de gràcia;2.0
2.15653;41.40276;gràcia;la vila de gràcia;3.0
2.15302527;41.4026556;gràcia;la vila de gràcia;2.0
2.1545899;41.40348;gràcia;la vila de gràcia;2.0
2.15593;41.40592;gràcia;la vila de gràcia;2.0
2.15667;41.40407;gràcia;la vila de gràcia;1.0
2.15715823808;41.4051175875;gràcia;la vila de gràcia;2.0
2.15696;41.4037;gràcia;la vila de gràcia;2.0
2.15234332;41.40262127;gràcia;la vila de gràcia;1.0
2.15644;41.40298;gràcia;la vila de gràcia;2.0
2.1553883;41.40377462;gràcia;la vila de gràcia;2.0
2.15696;41.4037018;gràcia;la vila de gràcia;2.0
2.1566;41.40481;gràcia;la vila de gràcia;2.0
2.1533;41.40272;gràcia;la vila de gràcia;2.0
2.1544974;41.4050999;gràcia;la vila de gràcia;2.0
2.159753;41.4037976;gràcia;la vila de gràcia;1.0
2.1595174;41.4028381;gràcia;la vila de gràcia;1.0
2.16092;41.40466;gràcia;la vila de gràcia;2.0
2.15901;41.40326;gràcia;la vila de gràcia;2.0
2.1587067;41.40264;gràcia;la vila de gràcia;1.0
2.15867894153;41.4055282845;gràcia;la vila de gràcia;2.0
2.15942;41.40278;gràcia;la vila de gràcia;2.0
2.1613699;41.40513;gràcia;la vila de gràcia;1.0
2.16237481371;41.4060052193;gràcia;la vila de gràcia;2.0
2.16094589233;41.4055557251;gràcia;la vila de gràcia;1.0
2.1605101;41.40662;gràcia;la vila de gràcia;2.0
2.1622122;41.4053045;gràcia;la vila de gràcia;1.0
2.1601499;41.40639;gràcia;la vila de gràcia;1.0
2.16137;41.4025307;gràcia;la vila de gràcia;3.0
2.1628001;41.4026985;gràcia;la vila de gràcia;2.0
2.1585001;41.404368;gràcia;la vila de gràcia;2.0
2.16271;41.4027699;gràcia;la vila de gràcia;1.0
2.15977;41.40258;gràcia;la vila de gràcia;1.0
2.1607771;41.4055694;gràcia;la vila de gràcia;2.0
2.16231;41.40572;gràcia;la vila de gràcia;2.0
2.1606;41.40269;gràcia;la vila de gràcia;1.0
2.15846308257;41.4026669185;gràcia;la vila de gràcia;2.0
2.15891;41.4028;gràcia;la vila de gràcia;2.0
2.1642571;41.403109;gràcia;el camp d'en grassot i gràcia nova;1.0
2.16294;41.40519;gràcia;la vila de gràcia;2.0
2.15953;41.40276;gràcia;la vila de gràcia;2.0
2.15876;41.4035;gràcia;la vila de gràcia;2.0
2.16035;41.40283;gràcia;la vila de gràcia;3.0
2.15975;41.4037819;gràcia;la vila de gràcia;2.0
2.16089319438;41.4032685663;gràcia;la vila de gràcia;3.0
2.16378093;41.40510499;gràcia;el camp d'en grassot i gràcia nova;1.0
2.16282;41.40295;gràcia;el camp d'en grassot i gràcia nova;3.0
2.16189;41.40339;gràcia;la vila de gràcia;2.0
2.16073;41.4026799;gràcia;la vila de gràcia;2.0
2.16037567606;41.4029439762;gràcia;la vila de gràcia;1.0
2.16294;41.40576;gràcia;el camp d'en grassot i gràcia nova;1.0
2.16030344;41.40290156;gràcia;la vila de gràcia;1.0
2.15931;41.40374;gràcia;la vila de gràcia;1.0
2.16246;41.40508;gràcia;la vila de gràcia;2.0
2.1605;41.40459;gràcia;la vila de gràcia;1.0
2.15921;41.40705;gràcia;la vila de gràcia;3.0
2.1634;41.40638;gràcia;el camp d'en grassot i gràcia nova;2.0
2.16459;41.4065;gràcia;el camp d'en grassot i gràcia nova;3.0
2.16892;41.40319;gràcia;el camp d'en grassot i gràcia nova;3.0
2.16875681;41.40345275;gràcia;el camp d'en grassot i gràcia nova;1.0
2.17061;41.40558;eixample;la sagrada família;2.0
2.1686341;41.4069134;gràcia;el camp d'en grassot i gràcia nova;2.0
2.1701218;41.4025053;eixample;la sagrada família;1.0
2.16563;41.40306;gràcia;el camp d'en grassot i gràcia nova;1.0
2.16895;41.40557;gràcia;el camp d'en grassot i gràcia nova;2.0
2.167869;41.404139;gràcia;el camp d'en grassot i gràcia nova;1.0
2.1706768;41.4032904;eixample;la sagrada família;3.0
2.1713413;41.403143;eixample;la sagrada família;3.0
2.1694;41.40422;gràcia;el camp d'en grassot i gràcia nova;2.0
2.16928;41.40243;gràcia;el camp d'en grassot i gràcia nova;2.0
2.1713194;41.4056959;eixample;la sagrada família;2.0
2.16977;41.40288;gràcia;el camp d'en grassot i gràcia nova;1.0
2.16563;41.40451;gràcia;el camp d'en grassot i gràcia nova;2.0
2.16836;41.4055786;gràcia;el camp d'en grassot i gràcia nova;1.0
2.1657318;41.4029131;gràcia;el camp d'en grassot i gràcia nova;2.0
2.16839600354;41.4066526672;gràcia;el camp d'en grassot i gràcia nova;3.0
2.1658;41.40464;gràcia;el camp d'en grassot i gràcia nova;2.0
2.1759259;41.4048738;eixample;la sagrada família;2.0
2.17648;41.40416;eixample;la sagrada família;2.0
2.1761401;41.4047203;eixample;la sagrada família;1.0
2.17292;41.40382;eixample;la sagrada família;1.0
2.1745748;41.4068527;eixample;la sagrada família;1.0
2.1737318;41.4050111;eixample;la sagrada família;2.0
2.17812;41.40734;eixample;la sagrada família;1.0
2.1771352;41.402943;eixample;la sagrada família;2.0
2.17409;41.40432;eixample;la sagrada família;2.0
2.17429765298;41.4061944834;eixample;la sagrada família;1.0
2.17338751933;41.4038731413;eixample;la sagrada família;1.0
2.174573;41.4051382;eixample;la sagrada família;2.0
2.1728467;41.4071915;eixample;la sagrada família;1.0
2.1742091;41.4064984;eixample;la sagrada família;2.0
2.17507100105;41.4031181335;eixample;la sagrada família;2.0
2.17428;41.40527;eixample;la sagrada família;2.0
2.17591;41.40716;eixample;la sagrada família;1.0
2.17423;41.40583;eixample;la sagrada família;1.0
2.174817;41.405701;eixample;la sagrada família;2.0
2.1745801;41.404911;eixample;la sagrada família;1.0
2.17464;41.40252;eixample;la sagrada família;1.0
2.1742699;41.4055099;eixample;la sagrada família;2.0
2.17374092928;41.4040922833;eixample;la sagrada família;1.0
2.178;41.40494;eixample;la sagrada família;1.0
2.17425332218;41.4050150337;eixample;la sagrada família;2.0
2.17657;41.40421;eixample;la sagrada família;1.0
2.1726002;41.4038058;eixample;la sagrada família;1.0
2.1771286;41.402874;eixample;la sagrada família;3.0
2.17428;41.40495;eixample;la sagrada família;2.0
2.17364093;41.40386045;eixample;la sagrada família;1.0
2.17393;41.40475;eixample;la sagrada família;1.0
2.17688;41.40301;eixample;la sagrada família;2.0
2.1742499;41.4069901;eixample;la sagrada família;1.0
2.17696;41.4029;eixample;la sagrada família;4.0
2.17571619805;41.4035249863;eixample;la sagrada família;1.0
2.1720338;41.4043537;eixample;la sagrada família;2.0
2.17624;41.40253;eixample;la sagrada família;1.0
2.17427;41.4057699;eixample;la sagrada família;2.0
2.17739;41.40654;eixample;la sagrada família;1.0
2.17403737245;41.4047897655;eixample;la sagrada família;1.0
2.17632;41.40458;eixample;la sagrada família;2.0
2.17406;41.40629;eixample;la sagrada família;1.0
2.17334599505;41.4037967734;eixample;la sagrada família;1.0
2.1726301;41.40308;eixample;la sagrada família;2.0
2.17588;41.40365;eixample;la sagrada família;3.0
2.1776127;41.4072473;eixample;la sagrada família;2.0
2.1743934229;41.4026738094;eixample;la sagrada família;1.0
2.17542;41.40336;eixample;la sagrada família;2.0
2.17616;41.40304;eixample;la sagrada família;2.0
2.17708;41.40656;eixample;la sagrada família;2.0
2.17402;41.4042699;eixample;la sagrada família;3.0
2.17716;41.4025383;eixample;la sagrada família;2.0
2.1771563;41.4072624;eixample;la sagrada família;2.0
2.1772;41.4064;eixample;la sagrada família;1.0
2.17602;41.4067099;eixample;la sagrada família;2.0
2.1731841;41.4034965;eixample;la sagrada família;1.0
2.17637;41.40288;eixample;la sagrada família;1.0
2.1723499;41.40647;eixample;la sagrada família;2.0
2.17175;41.4027;eixample;la sagrada família;3.0
2.17639;41.40264;eixample;la sagrada família;2.0
2.18151;41.40622;eixample;la sagrada família;2.0
2.18376;41.40691;sant martí;el camp de l'arpa del clot;1.0
2.1801739;41.4061169;eixample;la sagrada família;2.0
2.18196;41.40385;eixample;la sagrada família;2.0
2.181871;41.4031163;eixample;la sagrada família;2.0
2.1803499;41.40366;eixample;la sagrada família;1.0
2.1816001;41.4065509;eixample;la sagrada família;2.0
2.1786;41.40575;eixample;la sagrada família;2.0
2.17960418916;41.4058512419;eixample;la sagrada família;1.0
2.18465103134;41.4070077405;sant martí;el camp de l'arpa del clot;2.0
2.18207;41.40715;sant martí;el camp de l'arpa del clot;1.0
2.1840799;41.4067001;sant martí;el camp de l'arpa del clot;2.0
2.1783199;41.4063683;eixample;la sagrada família;2.0
2.1795999;41.4073187;eixample;la sagrada família;2.0
2.1805006;41.4071602;eixample;la sagrada família;1.0
2.1808;41.40305;eixample;la sagrada família;2.0
2.18298;41.40732;sant martí;el camp de l'arpa del clot;2.0
2.18084;41.40571;eixample;la sagrada família;2.0
2.17856;41.40597;eixample;la sagrada família;3.0
2.1807599;41.40284;eixample;la sagrada família;1.0
2.1836878;41.4060893;sant martí;el clot;1.0
2.1785985;41.4074307;eixample;la sagrada família;4.0
2.18213;41.40291;eixample;la sagrada família;1.0
2.19030132112;41.4049899734;sant martí;el parc i la llacuna del poblenou;2.0
2.19034;41.4039192;sant martí;el parc i la llacuna del poblenou;1.0
2.18814041466;41.4024962615;sant martí;el parc i la llacuna del poblenou;1.0
2.19034;41.40392;sant martí;el parc i la llacuna del poblenou;3.0
2.19123401529;41.4051714847;sant martí;el parc i la llacuna del poblenou;2.0
2.1897047;41.4042901;sant martí;el parc i la llacuna del poblenou;2.0
2.19115018845;41.4024734497;sant martí;el parc i la llacuna del poblenou;1.0
2.19122968559;41.405421494;sant martí;el parc i la llacuna del poblenou;1.0
2.19027505163;41.4050368282;sant martí;el parc i la llacuna del poblenou;2.0
2.191034;41.405117;sant martí;el parc i la llacuna del poblenou;2.0
2.195912;41.4035538;sant martí;el poblenou;2.0
2.19311;41.4070816;sant martí;provençals del poblenou;3.0
2.1977142;41.4035468;sant martí;el poblenou;2.0
2.1925001;41.4049301;sant martí;el parc i la llacuna del poblenou;2.0
2.19263571072;41.4050465572;sant martí;el parc i la llacuna del poblenou;2.0
2.1973;41.4042702;sant martí;el poblenou;3.0
2.1924569;41.4049962;sant martí;el parc i la llacuna del poblenou;1.0
2.19725724048;41.4026673822;sant martí;el poblenou;2.0
2.19565;41.4045;sant martí;el poblenou;2.0
2.19620883263;41.4035651944;sant martí;el poblenou;2.0
2.1940401;41.4063911;sant martí;provençals del poblenou;2.0
2.19262627694;41.4051471638;sant martí;el parc i la llacuna del poblenou;3.0
2.1964975;41.4037302;sant martí;el poblenou;1.0
2.19200714459;41.4048856859;sant martí;el parc i la llacuna del poblenou;1.0
2.19477016479;41.4072222411;sant martí;provençals del poblenou;1.0
2.1930548;41.4057072;sant martí;provençals del poblenou;2.0
2.19233012199;41.4048080444;sant martí;el parc i la llacuna del poblenou;1.0
2.19406340271;41.4049383832;sant martí;el poblenou;1.0
2.19291520181;41.4058349192;sant martí;provençals del poblenou;3.0
2.19453;41.40457;sant martí;el poblenou;1.0
2.19317;41.40265;sant martí;el parc i la llacuna del poblenou;2.0
2.19678;41.4039192;sant martí;el poblenou;2.0
2.1925483172;41.4050586856;sant martí;el parc i la llacuna del poblenou;1.0
2.19610423;41.40665978;sant martí;provençals del poblenou;2.0
2.19632;41.40464;sant martí;el poblenou;2.0
2.1988961;41.402733;sant martí;el poblenou;2.0
2.2006834273;41.4063458204;sant martí;el poblenou;3.5
2.19989;41.40335;sant martí;el poblenou;2.0
2.1988160343;41.402759383;sant martí;el poblenou;3.0
2.20320336521;41.4065080726;sant martí;el poblenou;1.0
2.20039696701;41.405983906;sant martí;el poblenou;1.0
2.2036204;41.4067221;sant martí;el poblenou;1.0
2.20364;41.40725;sant martí;el poblenou;2.0
2.20408007785;41.40250666;sant martí;el poblenou;1.0
2.19809;41.40307;sant martí;el poblenou;2.0
2.20116257668;41.3960952759;sant martí;el poblenou;2.0
2.2028875351;41.4034347955;sant martí;el poblenou;1.0
2.19857;41.40366;sant martí;el poblenou;2.0
2.20001892399;41.4029867212;sant martí;el poblenou;2.0
2.2033064;41.4047767;sant martí;el poblenou;1.0
2.20143;41.40244;sant martí;el poblenou;2.0
2.20620945096;41.4040650039;sant martí;el poblenou;1.0
2.2141399;41.4014893;sant martí;diagonal mar i el front marítim del poblenou;2.0
2.2130722;41.4046821;sant martí;diagonal mar i el front marítim del poblenou;1.0
2.21424;41.40618;sant martí;diagonal mar i el front marítim del poblenou;2.0
2.11415772113;41.4023235073;sarrià-sant gervasi;sarrià;2.0
2.1225;41.39805;sarrià-sant gervasi;sarrià;2.0
2.12345;41.40116;sarrià-sant gervasi;sarrià;2.0
2.12185938101;41.3993085094;sarrià-sant gervasi;sarrià;3.0
2.1236801;41.3987885;sarrià-sant gervasi;sarrià;2.0
2.12152;41.39931;sarrià-sant gervasi;sarrià;2.0
2.12182873234;41.4024984923;sarrià-sant gervasi;sarrià;3.0
2.12024290542;41.4009859843;sarrià-sant gervasi;sarrià;2.0
2.12476643389;41.4015444909;sarrià-sant gervasi;les tres torres;2.0
2.12285;41.39805;sarrià-sant gervasi;sarrià;3.0
2.11935;41.4006004;sarrià-sant gervasi;sarrià;3.0
2.1219237;41.399437;sarrià-sant gervasi;sarrià;2.0
2.12278;41.39782;sarrià-sant gervasi;sarrià;3.0
2.12281018496;41.398010626;sarrià-sant gervasi;sarrià;2.0
2.1316278857;41.3978603916;sarrià-sant gervasi;les tres torres;1.0
2.13127;41.3999;sarrià-sant gervasi;les tres torres;2.0
2.13293;41.40223;sarrià-sant gervasi;sant gervasi - la bonanova;2.0
2.13250484711;41.4014414906;sarrià-sant gervasi;les tres torres;2.0
2.13832;41.40131;sarrià-sant gervasi;sant gervasi - galvany;3.0
2.13451;41.399;sarrià-sant gervasi;sant gervasi - galvany;4.0
2.1432948;41.397738;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.14487;41.4016;sarrià-sant gervasi;sant gervasi - galvany;3.0
2.1435194791;41.3992330739;sarrià-sant gervasi;sant gervasi - galvany;1.0
2.1392349;41.3976786;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.1413452;41.4001253;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.13934437009;41.4018589395;sarrià-sant gervasi;sant gervasi - galvany;1.0
2.1413415;41.397617;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.14469;41.39763;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.1442199;41.3979799;sarrià-sant gervasi;sant gervasi - galvany;3.0
2.14466;41.39791;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.14500592;41.40149133;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.14319284208;41.3987400685;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.14238;41.399601;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.14484;41.39777;sarrià-sant gervasi;sant gervasi - galvany;3.0
2.14434;41.3976288;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.140585;41.401021;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.13898;41.40189;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.1432;41.39758;sarrià-sant gervasi;sant gervasi - galvany;3.0
2.14434;41.39763;sarrià-sant gervasi;sant gervasi - galvany;4.0
2.14473;41.3988299;sarrià-sant gervasi;sant gervasi - galvany;3.0
2.13924;41.3976784;sarrià-sant gervasi;sant gervasi - galvany;3.0
2.14025;41.4012;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.14359;41.3987;sarrià-sant gervasi;sant gervasi - galvany;3.0
2.1438899;41.3984795;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.1397539;41.4003933;sarrià-sant gervasi;sant gervasi - galvany;2.0
2.1464599;41.40224;sarrià-sant gervasi;el putxet i el farró;2.0
2.14993;41.40045;sarrià-sant gervasi;sant gervasi - galvany;3.0
